symbol	date	close	open	high	low	volume
spy	2021-01-12 13:45:00	378.7850036621094	378.82000732421875	378.8699951171875	378.75	308014.0
spy	2021-01-12 13:50:00	378.69000244140625	378.7799987792969	378.8699951171875	378.6199951171875	240985.0
spy	2021-01-12 13:55:00	378.8800048828125	378.7099914550781	378.94500732421875	378.6499938964844	257677.0
spy	2021-01-12 14:00:00	379.3500061035156	378.8800964355469	379.4599914550781	378.79998779296875	938110.0
spy	2021-01-12 14:05:00	379.1099853515625	379.3599853515625	379.3800048828125	379.0199890136719	369417.0
spy	2021-01-12 14:10:00	379.0899963378906	379.1000061035156	379.19000244140625	379.04998779296875	348134.0
spy	2021-01-12 14:15:00	379.0249938964844	379.0799865722656	379.1600036621094	378.9599914550781	270153.0
spy	2021-01-12 14:20:00	378.8949890136719	379.0249938964844	379.1600036621094	378.8299865722656	314418.0
spy	2021-01-12 14:25:00	378.80999755859375	378.9049987792969	378.9949951171875	378.7799987792969	240230.0
spy	2021-01-12 14:30:00	379.1650085449219	378.82000732421875	379.30999755859375	378.80999755859375	537481.0
spy	2021-01-12 14:35:00	378.8699951171875	379.1650085449219	379.17999267578125	378.760009765625	425997.0
spy	2021-01-12 14:40:00	378.4700012207031	378.8651123046875	378.95001220703125	378.4700012207031	664392.0
spy	2021-01-12 14:45:00	378.56988525390625	378.4800109863281	378.6700134277344	378.2799987792969	515203.0
spy	2021-01-12 14:50:00	378.33990478515625	378.5715026855469	378.5715026855469	378.1499938964844	308274.0
spy	2021-01-12 14:55:00	378.739990234375	378.33990478515625	378.79998779296875	378.30999755859375	531379.0
spy	2021-01-12 15:00:00	379.0968017578125	378.7449951171875	379.1499938964844	378.7200012207031	1191524.0
spy	2021-01-12 15:05:00	378.92620849609375	379.1098937988281	379.1098937988281	378.6600036621094	477998.0
spy	2021-01-12 15:10:00	378.69000244140625	378.94000244140625	379.0899963378906	378.6730041503906	713035.0
spy	2021-01-12 15:15:00	378.95001220703125	378.70001220703125	378.989990234375	378.5799865722656	776800.0
spy	2021-01-12 15:20:00	379.0	378.95001220703125	379.2099914550781	378.94000244140625	697421.0
spy	2021-01-12 15:25:00	378.79998779296875	379.0	379.0281066894531	378.760009765625	523084.0
spy	2021-01-12 15:30:00	378.739990234375	378.7898864746094	378.94000244140625	378.5899963378906	843875.0
spy	2021-01-12 15:35:00	378.7900085449219	378.7449951171875	378.8299865722656	378.6199951171875	557476.0
spy	2021-01-12 15:40:00	378.9700012207031	378.7799987792969	379.0299987792969	378.7300109863281	965600.0
spy	2021-01-12 15:45:00	379.3599853515625	378.9949951171875	379.3699951171875	378.8900146484375	1282787.0
spy	2021-01-12 15:50:00	379.17999267578125	379.3500061035156	379.5	378.989990234375	1623450.0
spy	2021-01-12 15:55:00	378.80999755859375	379.19000244140625	379.4200134277344	378.7300109863281	2854396.0
spy	2021-01-13 09:30:00	379.2099914550781	378.69000244140625	379.2099914550781	378.6499938964844	2274203.0
spy	2021-01-13 09:35:00	378.7925109863281	379.2099914550781	379.2900085449219	378.7099914550781	633702.0
spy	2021-01-13 09:40:00	378.5899963378906	378.80499267578125	379.0299987792969	378.56500244140625	433336.0
spy	2021-01-13 09:45:00	378.8450012207031	378.5950012207031	379.0	378.5799865722656	638523.0
spy	2021-01-13 09:50:00	378.94000244140625	378.8500061035156	379.1400146484375	378.79998779296875	735951.0
spy	2021-01-13 09:55:00	378.8479919433594	378.94390869140625	379.010009765625	378.7500915527344	420509.0
spy	2021-01-13 10:00:00	377.9150085449219	378.840087890625	379.0400085449219	377.9110107421875	1163660.0
spy	2021-01-13 10:05:00	378.58599853515625	377.9150085449219	378.6400146484375	377.8500061035156	1010223.0
spy	2021-01-13 10:10:00	378.75	378.6099853515625	378.9700012207031	378.55999755859375	615092.0
spy	2021-01-13 10:15:00	379.07000732421875	378.75189208984375	379.2200012207031	378.69000244140625	401548.0
spy	2021-01-13 10:20:00	379.1400146484375	379.05999755859375	379.2333984375	378.94000244140625	336835.0
spy	2021-01-13 10:25:00	379.260009765625	379.1549987792969	379.30999755859375	379.1199951171875	358088.0
spy	2021-01-13 10:30:00	379.2449951171875	379.2688903808594	379.3500061035156	379.1600036621094	544145.0
spy	2021-01-13 10:35:00	379.42498779296875	379.2449951171875	379.4700012207031	379.2449951171875	353536.0
spy	2021-01-13 10:40:00	379.4100036621094	379.42999267578125	379.5299987792969	379.30999755859375	302021.0
spy	2021-01-13 10:45:00	379.5380859375	379.4100036621094	379.5400085449219	379.3999938964844	320546.0
spy	2021-01-13 10:50:00	379.7099914550781	379.5350036621094	379.760009765625	379.44000244140625	879226.0
spy	2021-01-13 10:55:00	379.7499084472656	379.7149963378906	379.7900085449219	379.5899963378906	1080402.0
spy	2021-01-13 11:00:00	379.41680908203125	379.75	379.94000244140625	379.3299865722656	632922.0
spy	2021-01-13 11:05:00	379.56719970703125	379.4100036621094	379.5899963378906	379.4096984863281	180397.0
spy	2021-01-13 11:10:00	379.3800048828125	379.56988525390625	379.56988525390625	379.2200012207031	282525.0
spy	2021-01-13 11:15:00	379.31500244140625	379.3800048828125	379.42999267578125	379.2300109863281	268867.0
spy	2021-01-13 11:20:00	379.6199035644531	379.30999755859375	379.62890625	379.29998779296875	234295.0
spy	2021-01-13 11:25:00	379.6499938964844	379.614990234375	379.8399963378906	379.6000061035156	325949.0
spy	2021-01-13 11:30:00	379.6199951171875	379.6449890136719	379.7200012207031	379.4800109863281	271973.0
spy	2021-01-13 11:35:00	379.739990234375	379.6199951171875	379.739990234375	379.55999755859375	427343.0
spy	2021-01-13 11:40:00	379.84100341796875	379.7300109863281	379.8800048828125	379.7099914550781	456171.0
spy	2021-01-13 11:45:00	379.67999267578125	379.8450012207031	379.8500061035156	379.6499938964844	139547.0
spy	2021-01-13 11:50:00	379.5000915527344	379.69000244140625	379.70001220703125	379.4200134277344	211317.0
spy	2021-01-13 11:55:00	379.5899963378906	379.4801025390625	379.6600036621094	379.4599914550781	224222.0
spy	2021-01-13 12:00:00	379.2900085449219	379.6199951171875	379.6300048828125	379.2699890136719	27101.0
spy	2021-01-13 12:05:00	379.17999267578125	379.2900085449219	379.3599853515625	379.1700134277344	427564.0
spy	2021-01-13 12:10:00	379.17010498046875	379.1788024902344	379.3598937988281	379.1400146484375	334929.0
spy	2021-01-13 12:15:00	379.19970703125	379.17169189453125	379.3190002441406	379.1400146484375	262613.0
spy	2021-01-13 12:20:00	379.1899108886719	379.19500732421875	379.2900085449219	379.1499938964844	203360.0
spy	2021-01-13 12:25:00	379.6568908691406	379.18499755859375	379.67999267578125	379.0899963378906	461882.0
spy	2021-01-13 12:30:00	379.4200134277344	379.6499938964844	379.7099914550781	379.3599853515625	231031.0
spy	2021-01-13 12:35:00	379.739990234375	379.4150085449219	379.739990234375	379.3500061035156	323668.0
spy	2021-01-13 12:40:00	379.8399963378906	379.73309326171875	379.8500061035156	379.6499938964844	361676.0
spy	2021-01-13 12:45:00	380.0010070800781	379.8500061035156	380.05999755859375	379.8399963378906	361014.0
spy	2021-01-13 12:50:00	380.2799072265625	380.010009765625	380.32000732421875	379.9649963378906	998274.0
spy	2021-01-13 12:55:00	380.1101989746094	380.2799072265625	380.3500061035156	380.0799865722656	258156.0
spy	2021-01-13 13:00:00	380.1824951171875	380.1099853515625	380.2349853515625	379.94000244140625	309748.0
spy	2021-01-13 13:05:00	380.0899963378906	380.17999267578125	380.239990234375	379.9700012207031	215335.0
spy	2021-01-13 13:10:00	380.239990234375	380.0799865722656	380.25	380.04998779296875	165429.0
spy	2021-01-13 13:15:00	380.2650146484375	380.239990234375	380.3599853515625	380.2200012207031	255994.0
spy	2021-01-13 13:20:00	380.2149963378906	380.26690673828125	380.2900085449219	380.1700134277344	210789.0
spy	2021-01-13 13:25:00	380.21990966796875	380.21990966796875	380.2900085449219	380.1199951171875	201089.0
spy	2021-01-13 13:30:00	380.19500732421875	380.2181091308594	380.25	380.1499938964844	111368.0
spy	2021-01-13 13:35:00	380.32989501953125	380.19989013671875	380.3699951171875	380.1400146484375	196719.0
spy	2021-01-13 13:40:00	380.2099914550781	380.32000732421875	380.32000732421875	380.0400085449219	244165.0
spy	2021-01-13 13:45:00	380.1400146484375	380.20001220703125	380.239990234375	380.07000732421875	174658.0
spy	2021-01-13 13:50:00	380.1099853515625	380.1400146484375	380.19000244140625	380.04998779296875	245077.0
spy	2021-01-13 13:55:00	380.2430114746094	380.114990234375	380.2799072265625	380.0899963378906	153577.0
spy	2021-01-13 14:00:00	380.5400085449219	380.239990234375	380.70001220703125	379.8699951171875	1508544.0
spy	2021-01-13 14:05:00	380.69000244140625	380.5400085449219	380.69000244140625	380.30999755859375	342660.0
spy	2021-01-13 14:10:00	380.7749938964844	380.69000244140625	380.7900085449219	380.510009765625	398905.0
spy	2021-01-13 14:15:00	380.7701110839844	380.7749938964844	380.8599853515625	380.70001220703125	440509.0
spy	2021-01-13 14:20:00	380.7099914550781	380.7900085449219	380.7900085449219	380.5299987792969	355134.0
spy	2021-01-13 14:25:00	380.7699890136719	380.7200012207031	380.7900085449219	380.67999267578125	285408.0
spy	2021-01-13 14:30:00	380.79998779296875	380.7699890136719	380.8500061035156	380.69000244140625	421671.0
spy	2021-01-13 14:35:00	380.7300109863281	380.79998779296875	380.82000732421875	380.6400146484375	394795.0
spy	2021-01-13 14:40:00	380.2900085449219	380.739990234375	380.8399963378906	380.2900085449219	401313.0
spy	2021-01-13 14:45:00	380.364990234375	380.2900085449219	380.44500732421875	380.2699890136719	313715.0
spy	2021-01-13 14:50:00	380.3699951171875	380.364990234375	380.489990234375	380.3500061035156	251106.0
spy	2021-01-13 14:55:00	380.385009765625	380.3699951171875	380.44000244140625	380.1099853515625	448590.0
spy	2021-01-13 15:00:00	380.25	380.3843994140625	380.5299987792969	380.25	374539.0
spy	2021-01-13 15:05:00	380.04998779296875	380.260009765625	380.32000732421875	379.9599914550781	616650.0
spy	2021-01-13 15:10:00	380.19000244140625	380.0450134277344	380.2925109863281	380.0299987792969	511246.0
spy	2021-01-13 15:15:00	380.07000732421875	380.19000244140625	380.20001220703125	380.0400085449219	313852.0
spy	2021-01-13 15:20:00	379.9599914550781	380.07000732421875	380.0849914550781	379.8599853515625	677329.0
spy	2021-01-13 15:25:00	379.760009765625	379.9700012207031	379.9700012207031	379.7099914550781	547474.0
spy	2021-01-13 15:30:00	380.0600891113281	379.76190185546875	380.0899963378906	379.6099853515625	818267.0
spy	2021-01-13 15:35:00	380.0299072265625	380.05999755859375	380.06500244140625	379.7699890136719	601890.0
spy	2021-01-13 15:40:00	380.2099914550781	380.0199890136719	380.3299865722656	380.010009765625	1057706.0
spy	2021-01-13 15:45:00	380.29998779296875	380.2099914550781	380.3599853515625	380.1700134277344	878264.0
spy	2021-01-13 15:50:00	380.0	380.29998779296875	380.3599853515625	379.95001220703125	1378617.0
spy	2021-01-13 15:55:00	379.760009765625	380.010009765625	380.1300048828125	379.75	3070737.0
spy	2021-01-14 09:30:00	380.2799987792969	380.6099853515625	380.82000732421875	380.2749938964844	2020913.0
spy	2021-01-14 09:35:00	380.59149169921875	380.2699890136719	380.69000244140625	380.2200012207031	527113.0
spy	2021-01-14 09:40:00	380.614990234375	380.6000061035156	380.79998779296875	380.3699951171875	744930.0
spy	2021-01-14 09:45:00	380.5400085449219	380.6199951171875	380.67999267578125	380.3900146484375	379890.0
spy	2021-01-14 09:50:00	380.5199890136719	380.54998779296875	380.68499755859375	380.3900146484375	318898.0
spy	2021-01-14 09:55:00	380.8399963378906	380.5199890136719	380.92999267578125	380.510009765625	479666.0
spy	2021-01-14 10:00:00	381.0000915527344	380.8349914550781	381.07501220703125	380.7699890136719	434604.0
spy	2021-01-14 10:05:00	380.6400146484375	381.0	381.07000732421875	380.4800109863281	716918.0
spy	2021-01-14 10:10:00	380.7149963378906	380.6700134277344	380.8299865722656	380.5400085449219	333063.0
spy	2021-01-14 10:15:00	381.12799072265625	380.7149963378906	381.1300048828125	380.6961975097656	337249.0
spy	2021-01-14 10:20:00	380.92010498046875	381.1199951171875	381.1300048828125	380.8999938964844	240147.0
spy	2021-01-14 10:25:00	380.9700012207031	380.9150085449219	381.0400085449219	380.8699951171875	235868.0
spy	2021-01-14 10:30:00	380.7699890136719	380.9649963378906	381.0899963378906	380.760009765625	500238.0
spy	2021-01-14 10:35:00	380.6499938964844	380.7799072265625	380.80999755859375	380.3599853515625	792864.0
spy	2021-01-14 10:40:00	380.8949890136719	380.6514892578125	380.9800109863281	380.6449890136719	265906.0
spy	2021-01-14 10:45:00	380.8299865722656	380.8900146484375	380.9049987792969	380.7388000488281	194531.0
spy	2021-01-14 10:50:00	380.8598937988281	380.80999755859375	380.9598083496094	380.79998779296875	160048.0
spy	2021-01-14 10:55:00	380.7699890136719	380.8598937988281	380.8599853515625	380.57501220703125	240345.0
spy	2021-01-14 11:00:00	380.510009765625	380.760009765625	380.82000732421875	380.4700012207031	350202.0
spy	2021-01-14 11:05:00	380.5350036621094	380.4949951171875	380.69000244140625	380.4800109863281	231948.0
spy	2021-01-14 11:10:00	380.8369140625	380.5379943847656	380.8699951171875	380.5199890136719	222062.0
spy	2021-01-14 11:15:00	380.6400146484375	380.8299865722656	380.8699951171875	380.625	218346.0
spy	2021-01-14 11:20:00	380.5299987792969	380.625	380.70001220703125	380.40008544921875	302729.0
spy	2021-01-14 11:25:00	380.5400085449219	380.5199890136719	380.6099853515625	380.4700012207031	182931.0
spy	2021-01-14 11:30:00	380.44500732421875	380.5498962402344	380.614990234375	380.4049987792969	244956.0
spy	2021-01-14 11:35:00	380.3113098144531	380.4432067871094	380.489990234375	380.17999267578125	422478.0
spy	2021-01-14 11:40:00	380.53839111328125	380.32000732421875	380.55999755859375	380.2900085449219	314057.0
spy	2021-01-14 11:45:00	380.33319091796875	380.55999755859375	380.5899963378906	380.32000732421875	870862.0
spy	2021-01-14 11:50:00	380.3500061035156	380.3349914550781	380.45001220703125	380.239990234375	179127.0
spy	2021-01-14 11:55:00	380.3800048828125	380.3550109863281	380.44000244140625	380.2300109863281	495473.0
spy	2021-01-14 12:00:00	380.3699951171875	380.3699951171875	380.42999267578125	380.260009765625	351613.0
spy	2021-01-14 12:05:00	380.2616882324219	380.3800048828125	380.5299987792969	380.260009765625	221669.0
spy	2021-01-14 12:10:00	380.44000244140625	380.260009765625	380.45001220703125	380.1000061035156	378264.0
spy	2021-01-14 12:15:00	380.33990478515625	380.44500732421875	380.4599914550781	380.2300109863281	222693.0
spy	2021-01-14 12:20:00	380.4731140136719	380.3385009765625	380.489990234375	380.3299865722656	194670.0
spy	2021-01-14 12:25:00	380.3900146484375	380.4750061035156	380.4949951171875	380.3500061035156	146273.0
spy	2021-01-14 12:30:00	380.32000732421875	380.3999938964844	380.5299987792969	380.2650146484375	208630.0
spy	2021-01-14 12:35:00	380.2099914550781	380.3299865722656	380.3688049316406	380.1199951171875	218052.0
spy	2021-01-14 12:40:00	380.0950012207031	380.2049865722656	380.2077941894531	379.94000244140625	814393.0
spy	2021-01-14 12:45:00	380.1499938964844	380.0950012207031	380.20001220703125	379.8399963378906	481834.0
spy	2021-01-14 12:50:00	380.5199890136719	380.1300048828125	380.55499267578125	380.1099853515625	363041.0
spy	2021-01-14 12:55:00	380.6400146484375	380.489990234375	380.760009765625	380.489990234375	456601.0
spy	2021-01-14 13:00:00	380.6698913574219	380.6400146484375	380.69000244140625	380.57501220703125	172814.0
spy	2021-01-14 13:05:00	380.67999267578125	380.66009521484375	380.7300109863281	380.6000061035156	270187.0
spy	2021-01-14 13:10:00	380.4989013671875	380.67999267578125	380.70001220703125	380.4800109863281	288031.0
spy	2021-01-14 13:15:00	380.29998779296875	380.5	380.5	380.2900085449219	304717.0
spy	2021-01-14 13:20:00	380.2799987792969	380.32000732421875	380.6600036621094	380.07000732421875	643729.0
spy	2021-01-14 13:25:00	380.2900085449219	380.2699890136719	380.30999755859375	380.1400146484375	156946.0
spy	2021-01-14 13:30:00	380.3464050292969	380.2799987792969	380.4200134277344	380.1600036621094	181286.0
spy	2021-01-14 13:35:00	380.5400085449219	380.3403015136719	380.56640625	380.2799987792969	161005.0
spy	2021-01-14 13:40:00	380.5	380.5350036621094	380.6199951171875	380.4800109863281	155993.0
spy	2021-01-14 13:45:00	380.5299987792969	380.5	380.6000061035156	380.4800109863281	136010.0
spy	2021-01-14 13:50:00	380.3550109863281	380.53369140625	380.5899963378906	380.30999755859375	170876.0
spy	2021-01-14 13:55:00	380.239990234375	380.3550109863281	380.4700012207031	380.20819091796875	212458.0
spy	2021-01-14 14:00:00	380.3500061035156	380.239990234375	380.4700012207031	380.2099914550781	233030.0
spy	2021-01-14 14:05:00	380.3999938964844	380.3500061035156	380.44000244140625	380.32000732421875	117430.0
spy	2021-01-14 14:10:00	380.28009033203125	380.3900146484375	380.4700012207031	380.17999267578125	300242.0
spy	2021-01-14 14:15:00	380.3900146484375	380.29998779296875	380.5199890136719	380.2799987792969	237597.0
spy	2021-01-14 14:20:00	380.1899108886719	380.3999938964844	380.4100036621094	380.1700134277344	267787.0
spy	2021-01-14 14:25:00	380.17999267578125	380.18499755859375	380.19000244140625	379.989990234375	283759.0
spy	2021-01-14 14:30:00	380.1600036621094	380.1789855957031	380.2900085449219	380.1400146484375	275644.0
spy	2021-01-14 14:35:00	380.08819580078125	380.1784973144531	380.19000244140625	380.0509948730469	271179.0
spy	2021-01-14 14:40:00	380.0570068359375	380.0849914550781	380.1400146484375	379.95001220703125	373499.0
spy	2021-01-14 14:45:00	379.885009765625	380.04998779296875	380.0899963378906	379.8599853515625	310823.0
spy	2021-01-14 14:50:00	379.77099609375	379.889892578125	380.0	379.6700134277344	357633.0
spy	2021-01-14 14:55:00	379.9031066894531	379.7799987792969	379.9200134277344	379.6499938964844	346749.0
spy	2021-01-14 15:00:00	379.95001220703125	379.9049987792969	380.0799865722656	379.8500061035156	416044.0
spy	2021-01-14 15:05:00	379.68499755859375	379.95001220703125	379.989990234375	379.6600036621094	317480.0
spy	2021-01-14 15:10:00	379.3500061035156	379.68829345703125	379.75	379.1781921386719	1040486.0
spy	2021-01-14 15:15:00	378.6199035644531	379.3598937988281	379.4399108886719	378.6000061035156	990284.0
spy	2021-01-14 15:20:00	378.9800109863281	378.6099853515625	379.2799987792969	378.5799865722656	1333965.0
spy	2021-01-14 15:25:00	379.17999267578125	378.9599914550781	379.17999267578125	378.7699890136719	1222931.0
spy	2021-01-14 15:30:00	379.29998779296875	379.1700134277344	379.54998779296875	378.9599914550781	1800196.0
spy	2021-01-14 15:35:00	379.3599853515625	379.3017883300781	379.42999267578125	379.1499938964844	629214.0
spy	2021-01-14 15:40:00	379.32501220703125	379.3699035644531	379.4100036621094	379.1900939941406	789492.0
spy	2021-01-14 15:45:00	378.9800109863281	379.32000732421875	379.5	378.8999938964844	1039365.0
spy	2021-01-14 15:50:00	378.2698974609375	378.9837951660156	379.04998779296875	378.2200012207031	2889319.0
spy	2021-01-14 15:55:00	378.45001220703125	378.2699890136719	378.75	378.1000061035156	6134669.0
spy	2021-01-15 09:30:00	377.19000244140625	376.8699951171875	377.4200134277344	376.8399963378906	4206773.0
spy	2021-01-15 09:35:00	377.010009765625	377.1700134277344	377.2200012207031	376.80999755859375	758602.0
spy	2021-01-15 09:40:00	377.2099914550781	377.0199890136719	377.3299865722656	376.8299865722656	874836.0
spy	2021-01-15 09:45:00	377.3800048828125	377.2200012207031	377.5799865722656	377.0799865722656	693388.0
spy	2021-01-15 09:50:00	377.1099853515625	377.3699951171875	377.489990234375	377.1000061035156	731067.0
spy	2021-01-15 09:55:00	377.1000061035156	377.1300048828125	377.1499938964844	376.7200012207031	666740.0
spy	2021-01-15 10:00:00	376.4200134277344	377.1000061035156	377.32000732421875	376.29998779296875	840084.0
spy	2021-01-15 10:05:00	374.760009765625	376.3977966308594	376.4599914550781	374.760009765625	3456318.0
spy	2021-01-15 10:10:00	375.3019104003906	374.760009765625	375.6518859863281	374.760009765625	1228047.0
spy	2021-01-15 10:15:00	374.45001220703125	375.29998779296875	375.489990234375	374.44000244140625	14842797.0
spy	2021-01-15 10:20:00	373.7799987792969	374.45001220703125	374.6499938964844	373.70001220703125	3823316.0
spy	2021-01-15 10:25:00	374.57000732421875	373.7699890136719	374.7099914550781	373.7200012207031	3606466.0
spy	2021-01-15 10:30:00	375.2200012207031	374.5899963378906	375.2699890136719	374.1300048828125	1321549.0
spy	2021-01-15 10:35:00	375.4100036621094	375.2250061035156	375.4849853515625	375.0201110839844	778202.0
spy	2021-01-15 10:40:00	375.3599853515625	375.4200134277344	375.6199951171875	375.2799987792969	543288.0
spy	2021-01-15 10:45:00	375.2449951171875	375.3500061035156	375.5299987792969	375.1130065917969	464032.0
spy	2021-01-15 10:50:00	375.4700012207031	375.239990234375	375.739990234375	375.239990234375	1488781.0
spy	2021-01-15 10:55:00	375.30999755859375	375.4599914550781	375.4949951171875	375.07000732421875	818615.0
spy	2021-01-15 11:00:00	374.6700134277344	375.32000732421875	375.3550109863281	374.6600036621094	1040563.0
spy	2021-01-15 11:05:00	374.7721862792969	374.69000244140625	374.7799987792969	374.29998779296875	609726.0
spy	2021-01-15 11:10:00	375.0799865722656	374.760009765625	375.25	374.5299987792969	1353849.0
spy	2021-01-15 11:15:00	375.75	375.0799865722656	375.82000732421875	374.7181091308594	855995.0
spy	2021-01-15 11:20:00	375.75	375.739990234375	375.9100036621094	375.5799865722656	646275.0
spy	2021-01-15 11:25:00	376.3800048828125	375.760009765625	376.4700012207031	375.760009765625	1321316.0
spy	2021-01-15 11:30:00	376.4100036621094	376.3599853515625	376.55999755859375	376.2850036621094	819198.0
spy	2021-01-15 11:35:00	376.635009765625	376.41180419921875	376.7099914550781	376.2799987792969	837238.0
spy	2021-01-15 11:40:00	376.57000732421875	376.6300048828125	376.9200134277344	376.510009765625	264164.0
spy	2021-01-15 11:45:00	376.2900085449219	376.55999755859375	376.6600036621094	376.2900085449219	514530.0
spy	2021-01-15 11:50:00	376.1199951171875	376.0400085449219	376.1600036621094	376.010009765625	421934.0
spy	2021-01-15 11:55:00	376.1700134277344	376.1189880371094	376.3699951171875	375.9200134277344	477058.0
spy	2021-01-15 12:00:00	376.19000244140625	376.17999267578125	376.20001220703125	375.8599853515625	368994.0
spy	2021-01-15 12:05:00	375.9649963378906	376.239990234375	376.3800048828125	375.8999938964844	363257.0
spy	2021-01-15 12:10:00	375.95001220703125	375.9100036621094	376.010009765625	375.70001220703125	380490.0
spy	2021-01-15 12:15:00	376.37060546875	375.95001220703125	376.4700012207031	375.95001220703125	395988.0
spy	2021-01-15 12:20:00	376.2550048828125	376.3882141113281	376.3999938964844	375.95001220703125	296956.0
spy	2021-01-15 12:25:00	376.20001220703125	376.239990234375	376.3900146484375	376.06219482421875	258387.0
spy	2021-01-15 12:30:00	376.3349914550781	376.20001220703125	376.4599914550781	376.09100341796875	355254.0
spy	2021-01-15 12:35:00	376.3999938964844	376.3330078125	376.4200134277344	376.2799987792969	178913.0
spy	2021-01-15 12:40:00	376.5899963378906	376.3999938964844	376.80999755859375	376.3399963378906	467887.0
spy	2021-01-15 12:45:00	376.4800109863281	376.5899963378906	376.6000061035156	376.45001220703125	240785.0
spy	2021-01-15 12:50:00	376.67010498046875	376.4884948730469	376.79998779296875	376.25	495793.0
spy	2021-01-15 12:55:00	376.6400146484375	376.67999267578125	376.739990234375	376.5	159417.0
spy	2021-01-15 13:00:00	376.2099914550781	376.6449890136719	376.6700134277344	376.1900939941406	366648.0
spy	2021-01-15 13:05:00	376.5	376.19000244140625	376.54998779296875	376.19000244140625	212038.0
spy	2021-01-15 13:10:00	376.55999755859375	376.5	376.57000732421875	376.30499267578125	238191.0
spy	2021-01-15 13:15:00	377.05999755859375	376.55499267578125	377.2099914550781	376.5199890136719	705396.0
spy	2021-01-15 13:20:00	377.1600036621094	377.05499267578125	377.2900085449219	377.05499267578125	351708.0
spy	2021-01-15 13:25:00	376.94000244140625	377.05999755859375	377.2099914550781	376.9100036621094	570618.0
spy	2021-01-15 13:30:00	376.864990234375	376.94000244140625	377.0199890136719	376.80999755859375	238527.0
spy	2021-01-15 13:35:00	377.010009765625	376.8699035644531	377.0799865722656	376.7099914550781	779187.0
spy	2021-01-15 13:40:00	376.9999084472656	377.010009765625	377.07000732421875	376.8500061035156	544252.0
spy	2021-01-15 13:45:00	376.7601013183594	376.9938049316406	377.1400146484375	376.75	268174.0
spy	2021-01-15 13:50:00	376.7300109863281	376.7681884765625	377.0299987792969	376.6499938964844	423505.0
spy	2021-01-15 13:55:00	376.760009765625	376.7200012207031	376.7900085449219	376.5400085449219	332745.0
spy	2021-01-15 14:00:00	376.9949951171875	376.7550048828125	377.0799865722656	376.69500732421875	433062.0
spy	2021-01-15 14:05:00	376.57989501953125	377.0	377.0400085449219	376.55950927734375	591217.0
spy	2021-01-15 14:10:00	376.5799865722656	376.5780944824219	376.6000061035156	376.42999267578125	630465.0
spy	2021-01-15 14:15:00	376.52850341796875	376.57000732421875	376.7799987792969	376.489990234375	409378.0
spy	2021-01-15 14:20:00	376.5	376.52850341796875	376.6199951171875	376.4200134277344	329833.0
spy	2021-01-15 14:25:00	376.57000732421875	376.489990234375	376.6200866699219	376.30999755859375	781752.0
spy	2021-01-15 14:30:00	376.7699890136719	376.57000732421875	376.82000732421875	376.5400085449219	399563.0
spy	2021-01-15 14:35:00	376.8800048828125	376.7799987792969	376.9800109863281	376.69000244140625	500869.0
spy	2021-01-15 14:40:00	376.92999267578125	376.8817138671875	376.9800109863281	376.7449951171875	238557.0
spy	2021-01-15 14:45:00	377.0299987792969	376.92999267578125	377.1700134277344	376.9200134277344	376928.0
spy	2021-01-15 14:50:00	376.7200012207031	377.0299072265625	377.05999755859375	376.6400146484375	413622.0
spy	2021-01-15 14:55:00	376.476806640625	376.7300109863281	376.760009765625	376.4200134277344	591946.0
spy	2021-01-15 15:00:00	376.45001220703125	376.4800109863281	376.67999267578125	376.3999938964844	294579.0
spy	2021-01-15 15:05:00	376.1000061035156	376.4549865722656	376.5	375.9800109863281	652134.0
spy	2021-01-15 15:10:00	376.89630126953125	376.11138916015625	377.0	376.1099853515625	964009.0
spy	2021-01-15 15:15:00	376.79998779296875	376.89630126953125	377.2200012207031	376.7799987792969	661481.0
spy	2021-01-15 15:20:00	376.72698974609375	376.7799987792969	376.8599853515625	376.54998779296875	928398.0
spy	2021-01-15 15:25:00	376.5098876953125	376.7149963378906	376.7300109863281	376.4800109863281	430415.0
spy	2021-01-15 15:30:00	376.2200012207031	376.5098876953125	376.57000732421875	375.9599914550781	815367.0
spy	2021-01-15 15:35:00	376.1600036621094	376.2200012207031	376.45001220703125	376.1300048828125	969464.0
spy	2021-01-15 15:40:00	375.69000244140625	376.1698913574219	376.6499938964844	375.6600036621094	1440782.0
spy	2021-01-15 15:45:00	375.7799987792969	375.67999267578125	376.05999755859375	375.6499938964844	2262216.0
spy	2021-01-15 15:50:00	375.6300048828125	375.7799987792969	375.8999938964844	375.5400085449219	2377110.0
spy	2021-01-15 15:55:00	375.67999267578125	375.6300048828125	375.95001220703125	375.4100036621094	2747682.0
spy	2021-01-19 09:30:00	378.1499938964844	378.3399963378906	378.7699890136719	377.9800109863281	3057769.0
spy	2021-01-19 09:35:00	378.05950927734375	378.1499938964844	378.2799987792969	377.95001220703125	772327.0
spy	2021-01-19 09:40:00	377.8999938964844	378.0799865722656	378.2300109863281	377.8699951171875	612058.0
spy	2021-01-19 09:45:00	377.44000244140625	377.89849853515625	378.0899963378906	377.3900146484375	713468.0
spy	2021-01-19 09:50:00	377.3577880859375	377.45001220703125	377.6000061035156	377.260009765625	767408.0
spy	2021-01-19 09:55:00	377.7099914550781	377.3577880859375	377.7200012207031	377.0799865722656	0.0
